group,names,scores,logfoldchanges,pvals,pvals_adj
20,SLC34A2,23.022142,,2.7977899188300755e-117,1.1905489016298193e-115
20,CEP126,22.953117,,1.371554152007336e-116,5.714808966697231e-115
20,GSTA1,22.92358,,2.704121321613101e-116,1.1037229884135107e-114
20,CLDN4,22.879738,,7.394439364752345e-116,2.957775745900937e-114
21,TXN,12.020518,,2.7722626912694807e-33,5.544525382538961e-30
21,TNFAIP3,11.225165,,3.0681084737033135e-29,3.068108473703313e-26
21,ANXA1,10.383813,,2.938022929487204e-25,1.4690114647436021e-22
21,NMRAL2P,9.752906,,1.7926243708045634e-22,7.170497483218253e-20
21,ALDH3A1,9.616797,,6.791298762458859e-22,2.263766254152953e-19
21,HSP90AA1,9.481665,,2.502586570140295e-21,7.150247343257985e-19
21,CSTB,9.242465,,2.408827528937678e-20,5.352950064305952e-18
21,PERP,8.843202,,9.301447472229397e-19,1.6911722676780722e-16
21,HSPB1,8.720098,,2.7796198257258015e-18,4.632699709543005e-16
21,SFN,8.66368,,4.567723452015496e-18,7.02726684925461e-16
21,AKR1C1,8.566057,,1.0708859739950212e-17,1.427847965326695e-15
21,AKR1B10,7.8299594,,4.880272404025323e-15,5.422524893361469e-13
21,CXCR4,7.145269,,8.981984866990606e-13,7.484987389158839e-11
21,ETS1,7.022578,,2.1781166987782778e-12,1.6134197768727987e-10
21,DNAJB1,6.9579043,,3.4537166671375546e-12,2.302477778091703e-10
21,AKR1C2,6.8908544,,5.5458211032009896e-12,3.3611036989096905e-10
21,CD2,6.208612,,5.345455117122634e-10,2.5454548176774453e-08
21,IL32,6.126185,,9.001118661941493e-10,4.000497183085109e-08
21,HSPH1,5.864358,,4.50873783000537e-09,1.840301155104233e-07
21,S100A2,5.7356467,,9.714095589308863e-09,3.885638235723546e-07
21,IFI27,5.6526365,,1.5800501551754367e-08,6.196275118335046e-07
21,RGS1,5.5288973,,3.2224966889101085e-08,1.1718169777854937e-06
21,IL7R,5.476234,,4.344733644021284e-08,1.4727910657699265e-06
21,TRBC2,5.1543875,,2.544611322241231e-07,7.1679192175809335e-06
21,SPOCK2,5.134265,,2.832485929660665e-07,7.868016471279625e-06
21,ARL4C,4.831527,,1.3548967006358298e-06,3.387241751589574e-05
21,DUSP4,4.600414,,4.216525112421979e-06,9.583011619140862e-05
21,ZFP36L2,4.592324,,4.383372949229986e-06,9.740828776066636e-05
21,IFI6,4.5579853,,5.164659410675727e-06,0.0001122752045799
21,ICOS,4.5257435,,6.018357154741297e-06,0.0001280501522285
21,HSPA1B,4.516265,,6.293993451200091e-06,0.0001325051252884
21,CSTA,4.5139112,,6.364284113462671e-06,0.0001325892523638
21,KRT5,4.426675,,9.569685455160466e-06,0.0001933269788921
21,KRT19,4.4034986,,1.0651891655191973e-05,0.0002130378331038
21,ZNF331,4.3286543,,1.5002323456535903e-05,0.0002941632050301
21,CDKN2A,4.3231792,,1.5379682469288618e-05,0.0002986346110541
21,RORA,4.288867,,1.7958676039368806e-05,0.000338842944139
21,CD9,4.2520843,,2.11790032364714e-05,0.0003958692193732
21,CLDN1,4.1169634,,3.838972223102933e-05,0.0006794641102837
21,CD3G,4.0908737,,4.29751204716383e-05,0.0007539494819585
21,GPX2,4.045407,,5.223230278231118e-05,0.0008928598766207
21,TRAC,4.0320725,,5.52870747859505e-05,0.0009370690641686
21,HSPA1A,4.0085487,,6.109308066381088e-05,0.0010098029861786
21,GZMA,3.8673732,,0.0001100139570644,0.0017744186623301
21,CD3E,3.863741,,0.000111663708478,0.0017866193356482
21,ITM2A,3.7949202,,0.0001476909328066,0.0022897819039794
21,FYB1,3.6922266,,0.0002222991903739,0.0033178983637909
21,GPR183,3.6817682,,0.0002316220178322,0.0034314373012183
21,MAF,3.585174,,0.0003368533634581,0.00484681098501
21,MAL2,3.5637197,,0.0003656363393198,0.0051863310541816
